PostalCode,Price,Date,Town.City,County,Street
BS16UZ,430000,2023-04-03,BRISTOL,Bristol,Bristol 032F
BS16UZ,142000,2022-03-03,BRISTOL,Bristol,Bristol 032F
BS16UZ,435000,2023-01-05,BRISTOL,Bristol,Bristol 032F
BS16UZ,245000,2021-06-23,BRISTOL,Bristol,Bristol 032F
BS16UZ,138000,2021-12-10,BRISTOL,Bristol,Bristol 032F
BS16UZ,530000,2020-07-31,BRISTOL,Bristol,Bristol 032F
BS16WF,247000,2020-02-28,BRISTOL,Bristol,Bristol 054C
BS16WJ,272500,2021-01-29,BRISTOL,Bristol,Bristol 054C
BS16WL,2160000,2022-07-13,BRISTOL,Bristol,Bristol 054C
BS16WN,2160000,2022-07-13,BRISTOL,Bristol,Bristol 054C
BS16WN,2160000,2022-07-13,BRISTOL,Bristol,Bristol 054C
BS16WN,393750,2021-10-15,BRISTOL,Bristol,Bristol 054C
BS16WN,393750,2021-10-15,BRISTOL,Bristol,Bristol 054C
BS16WN,393750,2021-10-15,BRISTOL,Bristol,Bristol 054C
BS16WT,173000,2020-10-12,BRISTOL,Bristol,Bristol 054C
BS16WT,172000,2020-12-11,BRISTOL,Bristol,Bristol 054C
BS16WT,182000,2023-12-15,BRISTOL,Bristol,Bristol 054C
