PostalCode,Maximum download speed (Mbit/s),Average download speed (Mbit/s),oa11cd,Street,City,County
TR11NE,75.1,34,E00095026,Cornwall 042A,Cornwall 042,Cornwall
TR11NF,76.1,30,E00095026,Cornwall 042A,Cornwall 042,Cornwall
TR11NG,48.1,23.9,E00095027,Cornwall 042B,Cornwall 042,Cornwall
TR11NH,79.9,31,E00095027,Cornwall 042B,Cornwall 042,Cornwall
TR11NJ,69,34.5,E00095028,Cornwall 042A,Cornwall 042,Cornwall
TR11NL,80,52.8,E00095028,Cornwall 042A,Cornwall 042,Cornwall
TR11NN,79.1,41.5,E00095028,Cornwall 042A,Cornwall 042,Cornwall
TR11NQ,72.5,32.9,E00095026,Cornwall 042A,Cornwall 042,Cornwall
TR11NS,40,22.9,E00095028,Cornwall 042A,Cornwall 042,Cornwall
TR11NU,79.6,34,E00095194,Cornwall 042D,Cornwall 042,Cornwall
TR11NZ,79.9,41.6,E00095187,Cornwall 042C,Cornwall 042,Cornwall
TR11PA,80,38,E00095187,Cornwall 042C,Cornwall 042,Cornwall
TR11PB,79.9,34.3,E00095197,Cornwall 042C,Cornwall 042,Cornwall
TR11PD,79.9,38.9,E00095196,Cornwall 042D,Cornwall 042,Cornwall
TR11PE,79.7,21.6,E00095195,Cornwall 042C,Cornwall 042,Cornwall
TR11PF,78.2,41.4,E00095196,Cornwall 042D,Cornwall 042,Cornwall
TR11PG,79.9,34.4,E00095196,Cornwall 042D,Cornwall 042,Cornwall
TR11PH,80,32.1,E00095196,Cornwall 042D,Cornwall 042,Cornwall
TR11PJ,80,29.3,E00095193,Cornwall 042C,Cornwall 042,Cornwall
TR11PL,40,25.2,E00095196,Cornwall 042D,Cornwall 042,Cornwall
TR11PN,80,31.2,E00095195,Cornwall 042C,Cornwall 042,Cornwall
TR11PP,39.8,16.3,E00095196,Cornwall 042D,Cornwall 042,Cornwall
TR11PQ,80,27.8,E00095187,Cornwall 042C,Cornwall 042,Cornwall
TR11PR,77,30.9,E00095196,Cornwall 042D,Cornwall 042,Cornwall
TR11PS,19.4,14.1,E00095195,Cornwall 042C,Cornwall 042,Cornwall
TR11PT,20.6,14.5,E00095186,Cornwall 042D,Cornwall 042,Cornwall
TR11PU,66.9,22.7,E00094954,Cornwall 044C,Cornwall 044,Cornwall
TR11PW,79.9,44.4,E00095193,Cornwall 042C,Cornwall 042,Cornwall
TR11PX,66.7,25,E00095197,Cornwall 042C,Cornwall 042,Cornwall
TR11QA,17.5,11.9,E00095188,Cornwall 042D,Cornwall 042,Cornwall
TR11QB,79.9,25.6,E00095188,Cornwall 042D,Cornwall 042,Cornwall
TR11QE,79.9,56.5,E00095188,Cornwall 042D,Cornwall 042,Cornwall
TR11QH,80,44.3,E00095188,Cornwall 042D,Cornwall 042,Cornwall
TR11QL,13.1,11.5,E00095186,Cornwall 042D,Cornwall 042,Cornwall
TR11QN,76.6,25.3,E00095186,Cornwall 042D,Cornwall 042,Cornwall
TR11QP,80,39.2,E00095194,Cornwall 042D,Cornwall 042,Cornwall
TR11QQ,18.3,11.5,E00095186,Cornwall 042D,Cornwall 042,Cornwall
TR11QR,80,24.7,E00095189,Cornwall 042D,Cornwall 042,Cornwall
TR11QS,80,37.3,E00095189,Cornwall 042D,Cornwall 042,Cornwall
TR11QT,40,21.5,E00095194,Cornwall 042D,Cornwall 042,Cornwall
TR11QW,79.9,31.7,E00095194,Cornwall 042D,Cornwall 042,Cornwall
TR11QX,79.6,28.3,E00095192,Cornwall 042C,Cornwall 042,Cornwall
TR11QZ,79.9,32,E00095186,Cornwall 042D,Cornwall 042,Cornwall
TR11RA,80,49.4,E00172800,Cornwall 042B,Cornwall 042,Cornwall
TR11RB,80,42,E00172800,Cornwall 042B,Cornwall 042,Cornwall
TR11RD,76.3,30.8,E00095033,Cornwall 042B,Cornwall 042,Cornwall
TR11RE,73.9,29.6,E00095033,Cornwall 042B,Cornwall 042,Cornwall
TR11RF,76.7,29,E00095033,Cornwall 042B,Cornwall 042,Cornwall
TR11RG,71.4,23.3,E00095033,Cornwall 042B,Cornwall 042,Cornwall
TR11RH,79.5,15.1,E00095024,Cornwall 042B,Cornwall 042,Cornwall
TR11RL,40,19.3,E00095028,Cornwall 042A,Cornwall 042,Cornwall
TR11RP,79.9,27.2,E00095025,Cornwall 042B,Cornwall 042,Cornwall
TR11RQ,80,34.4,E00095024,Cornwall 042B,Cornwall 042,Cornwall
TR11RR,76.8,36.3,E00095025,Cornwall 042B,Cornwall 042,Cornwall
TR11RS,70,52.5,E00095033,Cornwall 042B,Cornwall 042,Cornwall
TR11RT,65.7,35.9,E00172800,Cornwall 042B,Cornwall 042,Cornwall
TR11RU,64.7,24,E00095025,Cornwall 042B,Cornwall 042,Cornwall
TR11RW,79.9,38,E00095025,Cornwall 042B,Cornwall 042,Cornwall
TR11RX,76.6,27.3,E00095026,Cornwall 042A,Cornwall 042,Cornwall
TR11RY,68.9,28.9,E00095025,Cornwall 042B,Cornwall 042,Cornwall
TR11RZ,76.7,36.3,E00095025,Cornwall 042B,Cornwall 042,Cornwall
TR11SA,73,28.9,E00095024,Cornwall 042B,Cornwall 042,Cornwall
TR11SD,40,29.5,E00095026,Cornwall 042A,Cornwall 042,Cornwall
TR11SE,74.1,29.4,E00094953,Cornwall 044C,Cornwall 044,Cornwall
TR11SF,23.7,21.4,E00094954,Cornwall 044C,Cornwall 044,Cornwall
TR11SG,24.4,11.2,E00095194,Cornwall 042D,Cornwall 042,Cornwall
TR11SH,79.9,23.6,E00095152,Cornwall 048B,Cornwall 048,Cornwall
TR11SL,80,49.4,E00095152,Cornwall 048B,Cornwall 048,Cornwall
TR11SN,79.9,31.6,E00095152,Cornwall 048B,Cornwall 048,Cornwall
TR11SQ,80,45.7,E00095152,Cornwall 048B,Cornwall 048,Cornwall
TR11SR,61.8,26.7,E00095152,Cornwall 048B,Cornwall 048,Cornwall
TR11SS,80,31.7,E00095152,Cornwall 048B,Cornwall 048,Cornwall
TR11ST,80,27.2,E00095152,Cornwall 048B,Cornwall 048,Cornwall
TR11SX,12.1,6.9,E00095152,Cornwall 048B,Cornwall 048,Cornwall
TR11SZ,7.6,5.2,E00095152,Cornwall 048B,Cornwall 048,Cornwall
TR11TA,40.5,20.4,E00095194,Cornwall 042D,Cornwall 042,Cornwall
TR11TD,80,17.9,E00095149,Cornwall 048B,Cornwall 048,Cornwall
TR11TE,17.8,11.3,E00095149,Cornwall 048B,Cornwall 048,Cornwall
TR11TG,27.4,8.3,E00095149,Cornwall 048B,Cornwall 048,Cornwall
TR11TJ,79.9,45.3,E00095187,Cornwall 042C,Cornwall 042,Cornwall
TR11TL,79.3,41.44413716358241,E00095187,Cornwall 042C,Cornwall 042,Cornwall
TR11TQ,40.5,19.9,E00095149,Cornwall 048B,Cornwall 048,Cornwall
TR11TR,74,40.6,E00095022,Cornwall 042B,Cornwall 042,Cornwall
TR11TS,76.6,33.5,E00095197,Cornwall 042C,Cornwall 042,Cornwall
TR11TT,79.9,33,E00095197,Cornwall 042C,Cornwall 042,Cornwall
TR11TX,55.6,18.6,E00095024,Cornwall 042B,Cornwall 042,Cornwall
TR11TZ,79.9,28.9,E00095030,Cornwall 042A,Cornwall 042,Cornwall
TR11UB,39.2,20.4,E00094953,Cornwall 044C,Cornwall 044,Cornwall
TR11UE,80,42.9,E00095189,Cornwall 042D,Cornwall 042,Cornwall
TR11UF,10.7,8.1,E00172792,Cornwall 042B,Cornwall 042,Cornwall
TR11UH,80,41.2,E00095030,Cornwall 042A,Cornwall 042,Cornwall
TR11UP,79.9,48.7,E00095188,Cornwall 042D,Cornwall 042,Cornwall
TR11UR,80,38.2,E00095186,Cornwall 042D,Cornwall 042,Cornwall
TR11UU,74.3,13.7,E00095190,Cornwall 042C,Cornwall 042,Cornwall
TR11UZ,67.2,26,E00095189,Cornwall 042D,Cornwall 042,Cornwall
TR11WE,13.9,7,E00172803,Cornwall 042B,Cornwall 042,Cornwall
TR11WL,43.4,10.6,E00172792,Cornwall 042B,Cornwall 042,Cornwall
TR11XE,79.9,41.6,E00095188,Cornwall 042D,Cornwall 042,Cornwall
TR11XJ,80,28,E00095189,Cornwall 042D,Cornwall 042,Cornwall
TR11XR,79.9,33.4,E00172804,Cornwall 042C,Cornwall 042,Cornwall
TR11XT,58.1,29.2,E00095028,Cornwall 042A,Cornwall 042,Cornwall
TR11YB,79.9,38.7,E00095028,Cornwall 042A,Cornwall 042,Cornwall
TR11YP,76.6,20.4,E00095190,Cornwall 042C,Cornwall 042,Cornwall
TR11YR,11.1,8.5,E00095190,Cornwall 042C,Cornwall 042,Cornwall
TR11YS,54.9,12.6,E00095190,Cornwall 042C,Cornwall 042,Cornwall
TR11YT,76.3,36.8,E00172804,Cornwall 042C,Cornwall 042,Cornwall
TR126AA,66.9,31.6,E00095445,Cornwall 073B,Cornwall 073,Cornwall
TR126AB,79.9,46.8,E00095445,Cornwall 073B,Cornwall 073,Cornwall
TR126AD,80,46.9,E00095445,Cornwall 073B,Cornwall 073,Cornwall
TR126AE,43.9,26.1,E00095445,Cornwall 073B,Cornwall 073,Cornwall
TR126AF,24,9.8,E00095445,Cornwall 073B,Cornwall 073,Cornwall
TR126AJ,47.9,41.2,E00172810,Cornwall 073C,Cornwall 073,Cornwall
TR126AR,80,47,E00095535,Cornwall 073E,Cornwall 073,Cornwall
TR126AS,80,39.2,E00095445,Cornwall 073B,Cornwall 073,Cornwall
TR126AT,79.9,26.9,E00095445,Cornwall 073B,Cornwall 073,Cornwall
TR126AU,79.2,35.9,E00095445,Cornwall 073B,Cornwall 073,Cornwall
TR126AX,80,49.6,E00172810,Cornwall 073C,Cornwall 073,Cornwall
TR126AY,80,40.2,E00172810,Cornwall 073C,Cornwall 073,Cornwall
TR126AZ,56.3,28.9,E00172810,Cornwall 073C,Cornwall 073,Cornwall
TR126BA,29.2,17.3,E00172811,Cornwall 073C,Cornwall 073,Cornwall
TR126BB,18.4,11.5,E00172811,Cornwall 073C,Cornwall 073,Cornwall
TR126BD,16.8,10.5,E00095330,Cornwall 066B,Cornwall 066,Cornwall
TR126BL,20.2,15.5,E00172811,Cornwall 073C,Cornwall 073,Cornwall
TR126BP,49,25.8,E00095448,Cornwall 073B,Cornwall 073,Cornwall
TR126BS,55,23.8,E00095448,Cornwall 073B,Cornwall 073,Cornwall
TR126BT,20.1,10.5,E00095448,Cornwall 073B,Cornwall 073,Cornwall
TR126BU,19.5,10.8,E00095448,Cornwall 073B,Cornwall 073,Cornwall
TR126BZ,3.9,1.6,E00095448,Cornwall 073B,Cornwall 073,Cornwall
TR126DE,20.7,13,E00095448,Cornwall 073B,Cornwall 073,Cornwall
TR126DF,19.2,9.2,E00095448,Cornwall 073B,Cornwall 073,Cornwall
TR126DN,55,35.8,E00095448,Cornwall 073B,Cornwall 073,Cornwall
TR126DP,80,59.2,E00095448,Cornwall 073B,Cornwall 073,Cornwall
TR126DS,33.9,14.6,E00095540,Cornwall 073E,Cornwall 073,Cornwall
TR126DU,67.9,14.8,E00095540,Cornwall 073E,Cornwall 073,Cornwall
TR126DW,79.8,44.8,E00095448,Cornwall 073B,Cornwall 073,Cornwall
TR126DZ,0.7,0.7,E00095537,Cornwall 073E,Cornwall 073,Cornwall
TR126EA,4.5,3,E00095537,Cornwall 073E,Cornwall 073,Cornwall
TR126EF,16.9,11.6,E00095448,Cornwall 073B,Cornwall 073,Cornwall
TR126EN,26.9,13.8,E00095447,Cornwall 073B,Cornwall 073,Cornwall
TR126EP,2,1.5,E00095539,Cornwall 073E,Cornwall 073,Cornwall
TR126ES,39,13.3,E00095539,Cornwall 073E,Cornwall 073,Cornwall
TR126HA,80,61,E00095444,Cornwall 073B,Cornwall 073,Cornwall
TR126HD,21.7,12,E00095447,Cornwall 073B,Cornwall 073,Cornwall
TR126HE,80,46.1,E00095447,Cornwall 073B,Cornwall 073,Cornwall
TR126HF,31.4,16.6,E00095447,Cornwall 073B,Cornwall 073,Cornwall
TR126HG,63.1,34.4,E00095447,Cornwall 073B,Cornwall 073,Cornwall
TR126HJ,55,24.9,E00095447,Cornwall 073B,Cornwall 073,Cornwall
TR126HL,35,15.2,E00095447,Cornwall 073B,Cornwall 073,Cornwall
TR126HQ,55,18.8,E00095447,Cornwall 073B,Cornwall 073,Cornwall
TR126HR,80,47.3,E00095444,Cornwall 073B,Cornwall 073,Cornwall
TR126HT,8.1,5.6,E00095444,Cornwall 073B,Cornwall 073,Cornwall
TR126HU,8.1,5.2,E00095444,Cornwall 073B,Cornwall 073,Cornwall
TR126HX,8.1,6.2,E00095444,Cornwall 073B,Cornwall 073,Cornwall
TR126HY,8.1,6.1,E00095444,Cornwall 073B,Cornwall 073,Cornwall
TR126JB,24.7,10.8,E00095444,Cornwall 073B,Cornwall 073,Cornwall
TR126JG,78.3,58,E00095444,Cornwall 073B,Cornwall 073,Cornwall
TR126JH,72.9,29.5,E00095444,Cornwall 073B,Cornwall 073,Cornwall
TR126JJ,80,56.8,E00095444,Cornwall 073B,Cornwall 073,Cornwall
TR126JL,80,32,E00095447,Cornwall 073B,Cornwall 073,Cornwall
TR126JN,44,14.4,E00095447,Cornwall 073B,Cornwall 073,Cornwall
TR126JP,80,34.7,E00095444,Cornwall 073B,Cornwall 073,Cornwall
TR126JU,80,15.2,E00095444,Cornwall 073B,Cornwall 073,Cornwall
TR126JW,12.3,9.9,E00095447,Cornwall 073B,Cornwall 073,Cornwall
TR126JX,78.1,35.4,E00095444,Cornwall 073B,Cornwall 073,Cornwall
TR126JY,72.6,32.1,E00095444,Cornwall 073B,Cornwall 073,Cornwall
TR126JZ,7,5.6,E00095444,Cornwall 073B,Cornwall 073,Cornwall
TR126LA,79.8,26.9,E00095444,Cornwall 073B,Cornwall 073,Cornwall
TR126LB,34.6,21.5,E00095444,Cornwall 073B,Cornwall 073,Cornwall
TR126LN,40,20.8,E00095445,Cornwall 073B,Cornwall 073,Cornwall
TR126LP,44,14.4,E00172810,Cornwall 073C,Cornwall 073,Cornwall
TR126LQ,63.6,7,E00172810,Cornwall 073C,Cornwall 073,Cornwall
TR126LR,74.8,21.3,E00172810,Cornwall 073C,Cornwall 073,Cornwall
TR126LW,37,27.9,E00172810,Cornwall 073C,Cornwall 073,Cornwall
TR126LX,40.4,20.3,E00095540,Cornwall 073E,Cornwall 073,Cornwall
TR126LY,80,47.4,E00095534,Cornwall 073E,Cornwall 073,Cornwall
TR126NA,74.4,40.1,E00095534,Cornwall 073E,Cornwall 073,Cornwall
TR126NG,75.8,41.1,E00095534,Cornwall 073E,Cornwall 073,Cornwall
TR126NH,55,44.9,E00095534,Cornwall 073E,Cornwall 073,Cornwall
TR126NJ,80,39,E00095534,Cornwall 073E,Cornwall 073,Cornwall
TR126NL,80,62.4,E00095534,Cornwall 073E,Cornwall 073,Cornwall
TR126NN,79.7,24.8,E00095534,Cornwall 073E,Cornwall 073,Cornwall
TR126NP,80,45.8,E00095534,Cornwall 073E,Cornwall 073,Cornwall
TR126NQ,65.4,40,E00095534,Cornwall 073E,Cornwall 073,Cornwall
TR126NR,79.9,60,E00095534,Cornwall 073E,Cornwall 073,Cornwall
TR126NS,73.3,34.7,E00095534,Cornwall 073E,Cornwall 073,Cornwall
TR126NU,40,12.7,E00095536,Cornwall 073E,Cornwall 073,Cornwall
TR126NW,80,32.1,E00095534,Cornwall 073E,Cornwall 073,Cornwall
TR126NY,24.6,15,E00095536,Cornwall 073E,Cornwall 073,Cornwall
TR126PA,8.1,7.6,E00095535,Cornwall 073E,Cornwall 073,Cornwall
TR126PB,80,43.6,E00095535,Cornwall 073E,Cornwall 073,Cornwall
TR126PD,40,36.2,E00095535,Cornwall 073E,Cornwall 073,Cornwall
TR126PE,63.4,32.8,E00095535,Cornwall 073E,Cornwall 073,Cornwall
TR126PF,45,42.5,E00095535,Cornwall 073E,Cornwall 073,Cornwall
TR126PL,70.4,29.7,E00095539,Cornwall 073E,Cornwall 073,Cornwall
TR126PN,79.9,54.5,E00095539,Cornwall 073E,Cornwall 073,Cornwall
TR126PP,80,33.1,E00095539,Cornwall 073E,Cornwall 073,Cornwall
TR126PQ,72.3,32.7,E00095540,Cornwall 073E,Cornwall 073,Cornwall
TR126PR,45.5,20.4,E00095539,Cornwall 073E,Cornwall 073,Cornwall
TR126PS,2.3,1.8,E00095539,Cornwall 073E,Cornwall 073,Cornwall
TR126PT,4.7,3.5,E00095540,Cornwall 073E,Cornwall 073,Cornwall
TR126PW,80,56.6,E00095539,Cornwall 073E,Cornwall 073,Cornwall
TR126QD,79.5,36.1,E00095540,Cornwall 073E,Cornwall 073,Cornwall
TR126QF,80,53.2,E00095540,Cornwall 073E,Cornwall 073,Cornwall
TR126QG,11.2,6.6,E00095540,Cornwall 073E,Cornwall 073,Cornwall
TR126QL,52.5,27.2,E00095539,Cornwall 073E,Cornwall 073,Cornwall
TR126QP,73.6,28.8,E00095539,Cornwall 073E,Cornwall 073,Cornwall
TR126QQ,14.2,6.7,E00095539,Cornwall 073E,Cornwall 073,Cornwall
TR126QR,17.3,9.9,E00095539,Cornwall 073E,Cornwall 073,Cornwall
TR126QS,55,35,E00095535,Cornwall 073E,Cornwall 073,Cornwall
TR126QW,80,34.4,E00095539,Cornwall 073E,Cornwall 073,Cornwall
TR126RA,60,30.6,E00095535,Cornwall 073E,Cornwall 073,Cornwall
TR126RD,76.3,21.3,E00095540,Cornwall 073E,Cornwall 073,Cornwall
TR126RE,6.5,5.1,E00095540,Cornwall 073E,Cornwall 073,Cornwall
TR126RF,34.4,9.6,E00095537,Cornwall 073E,Cornwall 073,Cornwall
TR126RG,5.9,3,E00095537,Cornwall 073E,Cornwall 073,Cornwall
TR126RP,27.4,14,E00095537,Cornwall 073E,Cornwall 073,Cornwall
TR126RQ,3.4,3.4,E00095537,Cornwall 073E,Cornwall 073,Cornwall
TR126RS,32.1,6.3,E00095536,Cornwall 073E,Cornwall 073,Cornwall
TR126SA,5,3.6,E00095538,Cornwall 073E,Cornwall 073,Cornwall
TR126SB,80,11.6,E00095538,Cornwall 073E,Cornwall 073,Cornwall
TR126SD,2.6,1.6,E00095537,Cornwall 073E,Cornwall 073,Cornwall
TR126SE,43.4,23.1,E00095537,Cornwall 073E,Cornwall 073,Cornwall
TR126SF,62,12.2,E00095538,Cornwall 073E,Cornwall 073,Cornwall
TR126SG,80,46.1,E00095537,Cornwall 073E,Cornwall 073,Cornwall
TR126SH,32.8,17.1,E00095537,Cornwall 073E,Cornwall 073,Cornwall
TR126SN,17.2,3.9,E00095537,Cornwall 073E,Cornwall 073,Cornwall
TR126SQ,79.9,33.1,E00095537,Cornwall 073E,Cornwall 073,Cornwall
TR126SX,6,3.6,E00095538,Cornwall 073E,Cornwall 073,Cornwall
TR126SY,4.6,4.2,E00095538,Cornwall 073E,Cornwall 073,Cornwall
TR126SZ,5.1,2.8,E00095538,Cornwall 073E,Cornwall 073,Cornwall
TR126TA,55,11.4,E00095538,Cornwall 073E,Cornwall 073,Cornwall
TR126TB,77.7,18.1,E00095538,Cornwall 073E,Cornwall 073,Cornwall
TR126TD,6.2,3.7,E00095536,Cornwall 073E,Cornwall 073,Cornwall
TR126TE,5.4,4.2,E00095538,Cornwall 073E,Cornwall 073,Cornwall
TR126TF,5.7,3.9,E00095536,Cornwall 073E,Cornwall 073,Cornwall
TR126TG,19,4.3,E00095536,Cornwall 073E,Cornwall 073,Cornwall
TR126TH,7.1,5.2,E00095536,Cornwall 073E,Cornwall 073,Cornwall
TR126TJ,4.3,4.3,E00095536,Cornwall 073E,Cornwall 073,Cornwall
TR126TP,3.6,3.4,E00095536,Cornwall 073E,Cornwall 073,Cornwall
TR126TQ,6,4.2,E00095536,Cornwall 073E,Cornwall 073,Cornwall
TR126TU,55.9,25.3,E00095330,Cornwall 066B,Cornwall 066,Cornwall
TR126TX,44,26.5,E00095331,Cornwall 066B,Cornwall 066,Cornwall
TR126UA,53.1,38.3,E00095330,Cornwall 066B,Cornwall 066,Cornwall
TR126UB,79.6,32.5,E00095330,Cornwall 066B,Cornwall 066,Cornwall
TR126UD,80,51.3,E00095330,Cornwall 066B,Cornwall 066,Cornwall
TR126UE,59.6,31.3,E00095330,Cornwall 066B,Cornwall 066,Cornwall
TR126UG,61.6,29.7,E00095330,Cornwall 066B,Cornwall 066,Cornwall
TR126UJ,49.2,23.8,E00095331,Cornwall 066B,Cornwall 066,Cornwall
TR126UN,34.3,24,E00095331,Cornwall 066B,Cornwall 066,Cornwall
TR126UP,36.6,22.7,E00095331,Cornwall 066B,Cornwall 066,Cornwall
TR126UR,27.1,15.7,E00095331,Cornwall 066B,Cornwall 066,Cornwall
TR126UT,75.5,33.9,E00095535,Cornwall 073E,Cornwall 073,Cornwall
TR126UW,40,22.1,E00095331,Cornwall 066B,Cornwall 066,Cornwall
TR126UX,80,53.4,E00095540,Cornwall 073E,Cornwall 073,Cornwall
TR126XA,67.6,40.5,E00095535,Cornwall 073E,Cornwall 073,Cornwall
TR127AE,45.3,20.4,E00095330,Cornwall 066B,Cornwall 066,Cornwall
TR127AG,33,19.8,E00095330,Cornwall 066B,Cornwall 066,Cornwall
TR127AH,80,45.7,E00095455,Cornwall 073D,Cornwall 073,Cornwall
TR127AP,32,20.8,E00095342,Cornwall 073A,Cornwall 073,Cornwall
TR127AS,8.9,6.7,E00095343,Cornwall 073A,Cornwall 073,Cornwall
TR127AU,58.8,6.4,E00095339,Cornwall 073A,Cornwall 073,Cornwall
TR127AW,33.4,19.5,E00095449,Cornwall 073D,Cornwall 073,Cornwall
TR127AX,74,44,E00095343,Cornwall 073A,Cornwall 073,Cornwall
TR127AY,80,55.9,E00095442,Cornwall 073C,Cornwall 073,Cornwall
TR127AZ,40.8,18.1,E00095442,Cornwall 073C,Cornwall 073,Cornwall
TR127BA,66.4,36,E00095442,Cornwall 073C,Cornwall 073,Cornwall
TR127BB,58.5,22.1,E00172810,Cornwall 073C,Cornwall 073,Cornwall
TR127BE,54.3,52.2,E00095442,Cornwall 073C,Cornwall 073,Cornwall
TR127BG,80,61.9,E00095442,Cornwall 073C,Cornwall 073,Cornwall
TR127BH,80,43.9,E00095442,Cornwall 073C,Cornwall 073,Cornwall
TR127BJ,58.8,26.4,E00095442,Cornwall 073C,Cornwall 073,Cornwall
TR127BL,77.5,40.9,E00095442,Cornwall 073C,Cornwall 073,Cornwall
TR127BP,80,27.1,E00095443,Cornwall 073C,Cornwall 073,Cornwall
TR127BT,80,51.6,E00095450,Cornwall 073D,Cornwall 073,Cornwall
TR127BU,79.2,44.3,E00095442,Cornwall 073C,Cornwall 073,Cornwall
TR127BW,79.9,44.1,E00095442,Cornwall 073C,Cornwall 073,Cornwall
TR127BX,40,29.8,E00095455,Cornwall 073D,Cornwall 073,Cornwall
TR127BY,80,46.1,E00095450,Cornwall 073D,Cornwall 073,Cornwall
TR127BZ,77.5,52.8,E00095450,Cornwall 073D,Cornwall 073,Cornwall
TR127DB,80,49.9,E00095450,Cornwall 073D,Cornwall 073,Cornwall
TR127DF,24.4,21.8,E00095450,Cornwall 073D,Cornwall 073,Cornwall
TR127DG,55,36.4,E00095449,Cornwall 073D,Cornwall 073,Cornwall
TR127DH,69.7,31.6,E00095449,Cornwall 073D,Cornwall 073,Cornwall
TR127DL,80,51.3,E00095455,Cornwall 073D,Cornwall 073,Cornwall
TR127DN,62.8,27.4,E00095455,Cornwall 073D,Cornwall 073,Cornwall
TR127DP,42,26.1,E00095452,Cornwall 073D,Cornwall 073,Cornwall
TR127DQ,72.1,25.2,E00095449,Cornwall 073D,Cornwall 073,Cornwall
TR127DS,56.8,36.2,E00095455,Cornwall 073D,Cornwall 073,Cornwall
TR127DT,40,25.6,E00095454,Cornwall 073D,Cornwall 073,Cornwall
TR127DX,80,47.7,E00095451,Cornwall 073D,Cornwall 073,Cornwall
TR127DY,80,51.5,E00095451,Cornwall 073D,Cornwall 073,Cornwall
TR127DZ,80,41.8,E00095451,Cornwall 073D,Cornwall 073,Cornwall
TR127EA,55,31.3,E00095450,Cornwall 073D,Cornwall 073,Cornwall
TR127ED,60,35.9,E00095449,Cornwall 073D,Cornwall 073,Cornwall
TR127EE,80,49.7,E00095449,Cornwall 073D,Cornwall 073,Cornwall
TR127EF,79.9,41.6,E00095453,Cornwall 073D,Cornwall 073,Cornwall
TR127EH,55,24.9,E00095453,Cornwall 073D,Cornwall 073,Cornwall
TR127EJ,80,34,E00095449,Cornwall 073D,Cornwall 073,Cornwall
TR127EL,50.5,28.5,E00095449,Cornwall 073D,Cornwall 073,Cornwall
TR127EN,80,40.1,E00095453,Cornwall 073D,Cornwall 073,Cornwall
TR127EP,76.6,37.2,E00095452,Cornwall 073D,Cornwall 073,Cornwall
TR127EQ,80,42.5,E00095453,Cornwall 073D,Cornwall 073,Cornwall
TR127ER,69.8,19.5,E00095452,Cornwall 073D,Cornwall 073,Cornwall
TR127ES,67.7,44.4,E00095452,Cornwall 073D,Cornwall 073,Cornwall
TR127EU,71.5,35.5,E00095452,Cornwall 073D,Cornwall 073,Cornwall
TR127EW,54.5,30.3,E00095453,Cornwall 073D,Cornwall 073,Cornwall
TR127EX,60.3,30.2,E00095453,Cornwall 073D,Cornwall 073,Cornwall
TR127EY,27.4,11,E00095452,Cornwall 073D,Cornwall 073,Cornwall
TR127EZ,6.9,3.3,E00095452,Cornwall 073D,Cornwall 073,Cornwall
TR127FA,49.3,35.2,E00095343,Cornwall 073A,Cornwall 073,Cornwall
TR127FD,13.7,13.7,E00095456,Cornwall 073D,Cornwall 073,Cornwall
TR127FE,40,20.9,E00095456,Cornwall 073D,Cornwall 073,Cornwall
TR127HA,22.2,5,E00095452,Cornwall 073D,Cornwall 073,Cornwall
TR127HB,78.4,35.8,E00095453,Cornwall 073D,Cornwall 073,Cornwall
TR127HE,73.9,40.4,E00095456,Cornwall 073D,Cornwall 073,Cornwall
TR127HH,80,39.5,E00095450,Cornwall 073D,Cornwall 073,Cornwall
TR127HJ,73.3,32.2,E00095450,Cornwall 073D,Cornwall 073,Cornwall
TR127HN,61,29.7,E00095450,Cornwall 073D,Cornwall 073,Cornwall
TR127HP,80,32.8,E00095456,Cornwall 073D,Cornwall 073,Cornwall
TR127HQ,80,52.8,E00095450,Cornwall 073D,Cornwall 073,Cornwall
TR127HR,80,44.2,E00095455,Cornwall 073D,Cornwall 073,Cornwall
TR127HS,80,59.4,E00095456,Cornwall 073D,Cornwall 073,Cornwall
TR127HT,80,54.3,E00095455,Cornwall 073D,Cornwall 073,Cornwall
TR127HU,42.9,34,E00095454,Cornwall 073D,Cornwall 073,Cornwall
TR127HW,80,24.4,E00095455,Cornwall 073D,Cornwall 073,Cornwall
TR127HX,80,51.7,E00095454,Cornwall 073D,Cornwall 073,Cornwall
TR127HY,80,33,E00095454,Cornwall 073D,Cornwall 073,Cornwall
TR127HZ,80,54,E00095454,Cornwall 073D,Cornwall 073,Cornwall
TR127JA,80,28.5,E00095454,Cornwall 073D,Cornwall 073,Cornwall
TR127JB,20.9,11.9,E00095454,Cornwall 073D,Cornwall 073,Cornwall
TR127JD,62.6,30.3,E00095454,Cornwall 073D,Cornwall 073,Cornwall
TR127JF,30.5,24.8,E00095454,Cornwall 073D,Cornwall 073,Cornwall
TR127JG,75.3,51.8,E00095454,Cornwall 073D,Cornwall 073,Cornwall
TR127JH,56.3,27.9,E00095456,Cornwall 073D,Cornwall 073,Cornwall
TR127JJ,65.3,45.4,E00095337,Cornwall 073A,Cornwall 073,Cornwall
TR127JL,44,23.3,E00095338,Cornwall 073A,Cornwall 073,Cornwall
TR127JN,73.4,34.5,E00095337,Cornwall 073A,Cornwall 073,Cornwall
TR127JP,80,62.1,E00095340,Cornwall 073A,Cornwall 073,Cornwall
TR127JR,80,54.1,E00095340,Cornwall 073A,Cornwall 073,Cornwall
