PostalCode,SFBB availability (% premises),UFBB availability (% premises),FTTP availability (% premises),oa11cd,Street,City,County
BS137HJ,0,100,0,E00073320,Bristol 046A,Bristol 046,Bristol
BS137HL,0,100,0,E00073320,Bristol 046A,Bristol 046,Bristol
BS137HN,0,100,0,E00073320,Bristol 046A,Bristol 046,Bristol
BS137HP,0,100,0,E00073319,Bristol 046A,Bristol 046,Bristol
BS137HR,0,100,0,E00073319,Bristol 046A,Bristol 046,Bristol
BS137HS,0,100,0,E00073325,Bristol 046A,Bristol 046,Bristol
BS137HT,0,100,0,E00073325,Bristol 046A,Bristol 046,Bristol
BS137HU,0,100,0,E00073325,Bristol 046A,Bristol 046,Bristol
BS137HW,0,100,0,E00073319,Bristol 046A,Bristol 046,Bristol
BS137HX,0,100,0,E00073320,Bristol 046A,Bristol 046,Bristol
BS137HY,0,100,0,E00073324,Bristol 046B,Bristol 046,Bristol
BS137HZ,0,100,0,E00073323,Bristol 046A,Bristol 046,Bristol
BS137JA,0,100,0,E00073320,Bristol 046A,Bristol 046,Bristol
BS137JB,0,100,0,E00073323,Bristol 046A,Bristol 046,Bristol
BS137JD,0,100,0,E00073323,Bristol 046A,Bristol 046,Bristol
BS137JH,0,100,0,E00073321,Bristol 046A,Bristol 046,Bristol
BS137JJ,0,100,0,E00073321,Bristol 046A,Bristol 046,Bristol
BS137JN,0,0,0,E00073320,Bristol 046A,Bristol 046,Bristol
BS137JP,0,100,0,E00073321,Bristol 046A,Bristol 046,Bristol
BS137JQ,0,100,0,E00073321,Bristol 046A,Bristol 046,Bristol
BS137JR,0,100,20,E00073320,Bristol 046A,Bristol 046,Bristol
BS137JS,0,100,33.3,E00073326,Bristol 046B,Bristol 046,Bristol
BS137JT,0,100,0,E00073324,Bristol 046B,Bristol 046,Bristol
BS137JU,0,100,0,E00073324,Bristol 046B,Bristol 046,Bristol
BS137JW,5.3,94.7,0,E00073320,Bristol 046A,Bristol 046,Bristol
BS137JX,0,100,0,E00073324,Bristol 046B,Bristol 046,Bristol
BS137JY,0,100,0,E00073324,Bristol 046B,Bristol 046,Bristol
BS137JZ,0,100,0,E00073325,Bristol 046A,Bristol 046,Bristol
BS137LA,0,100,0,E00073324,Bristol 046B,Bristol 046,Bristol
BS137LB,0,100,0,E00073328,Bristol 046B,Bristol 046,Bristol
BS137LD,0,100,0,E00073328,Bristol 046B,Bristol 046,Bristol
BS137LE,0,100,0,E00073324,Bristol 046B,Bristol 046,Bristol
BS137LF,0,100,0,E00073326,Bristol 046B,Bristol 046,Bristol
BS137LG,0,100,0,E00073328,Bristol 046B,Bristol 046,Bristol
BS137LH,0,100,0,E00073328,Bristol 046B,Bristol 046,Bristol
BS137LJ,0,100,0,E00073330,Bristol 046D,Bristol 046,Bristol
BS137LL,0,100,0,E00073330,Bristol 046D,Bristol 046,Bristol
BS137LN,2.6,97.4,0,E00073330,Bristol 046D,Bristol 046,Bristol
BS137LQ,0,100,0,E00073328,Bristol 046B,Bristol 046,Bristol
BS137LU,75,25,0,E00073736,Bristol 048C,Bristol 048,Bristol
BS137LX,100,0,0,E00073740,Bristol 048C,Bristol 048,Bristol
BS137LY,100,0,0,E00073740,Bristol 048C,Bristol 048,Bristol
BS137LZ,100,0,0,E00073736,Bristol 048C,Bristol 048,Bristol
BS137NA,100,0,0,E00073736,Bristol 048C,Bristol 048,Bristol
BS137NB,100,0,0,E00073736,Bristol 048C,Bristol 048,Bristol
BS137ND,100,0,0,E00073736,Bristol 048C,Bristol 048,Bristol
BS137NE,100,0,0,E00073737,Bristol 048C,Bristol 048,Bristol
BS137NF,100,0,0,E00073736,Bristol 048C,Bristol 048,Bristol
BS137NG,100,0,0,E00073740,Bristol 048C,Bristol 048,Bristol
BS137NH,100,0,0,E00073711,Bristol 048C,Bristol 048,Bristol
BS137NJ,100,0,0,E00073711,Bristol 048C,Bristol 048,Bristol
BS137NL,96.2,3.8,0,E00073711,Bristol 048C,Bristol 048,Bristol
BS137NN,100,0,0,E00073711,Bristol 048C,Bristol 048,Bristol
BS137NP,100,0,0,E00073737,Bristol 048C,Bristol 048,Bristol
BS137NQ,100,0,0,E00073740,Bristol 048C,Bristol 048,Bristol
BS137NR,100,0,0,E00073737,Bristol 048C,Bristol 048,Bristol
BS137NS,100,0,0,E00073737,Bristol 048C,Bristol 048,Bristol
BS137NW,100,0,0,E00073711,Bristol 048C,Bristol 048,Bristol
BS137PD,100,0,0,E00073742,Bristol 048B,Bristol 048,Bristol
BS137PE,100,0,0,E00073738,Bristol 048B,Bristol 048,Bristol
BS137PF,100,0,0,E00073738,Bristol 048B,Bristol 048,Bristol
BS137PG,100,0,0,E00073735,Bristol 048B,Bristol 048,Bristol
BS137PH,100,0,0,E00073741,Bristol 048B,Bristol 048,Bristol
BS137PJ,100,0,0,E00073738,Bristol 048B,Bristol 048,Bristol
BS137PL,100,0,0,E00073738,Bristol 048B,Bristol 048,Bristol
BS137PN,100,0,0,E00073738,Bristol 048B,Bristol 048,Bristol
BS137PP,100,0,0,E00073741,Bristol 048B,Bristol 048,Bristol
BS137PQ,100,0,0,E00073741,Bristol 048B,Bristol 048,Bristol
BS137PR,100,0,0,E00073741,Bristol 048B,Bristol 048,Bristol
BS137PS,100,0,0,E00073741,Bristol 048B,Bristol 048,Bristol
BS137PT,100,0,0,E00073742,Bristol 048B,Bristol 048,Bristol
BS137PU,100,0,0,E00073741,Bristol 048B,Bristol 048,Bristol
BS137PW,100,0,0,E00073738,Bristol 048B,Bristol 048,Bristol
BS137PX,100,0,0,E00073741,Bristol 048B,Bristol 048,Bristol
BS137PY,100,0,0,E00073742,Bristol 048B,Bristol 048,Bristol
BS137PZ,100,0,0,E00073742,Bristol 048B,Bristol 048,Bristol
BS137QA,100,0,0,E00073742,Bristol 048B,Bristol 048,Bristol
BS137QB,100,0,0,E00073711,Bristol 048C,Bristol 048,Bristol
BS137QD,100,0,0,E00073711,Bristol 048C,Bristol 048,Bristol
BS137QE,100,0,0,E00073739,Bristol 048D,Bristol 048,Bristol
BS137QF,100,0,0,E00073740,Bristol 048C,Bristol 048,Bristol
BS137QG,100,0,0,E00073739,Bristol 048D,Bristol 048,Bristol
BS137QL,100,0,0,E00073734,Bristol 048B,Bristol 048,Bristol
BS137QN,100,0,0,E00073734,Bristol 048B,Bristol 048,Bristol
BS137QP,100,0,0,E00073734,Bristol 048B,Bristol 048,Bristol
BS137QR,100,0,0,E00073734,Bristol 048B,Bristol 048,Bristol
BS137QS,100,0,0,E00073734,Bristol 048B,Bristol 048,Bristol
BS137QT,100,0,0,E00073735,Bristol 048B,Bristol 048,Bristol
BS137QU,100,0,0,E00073735,Bristol 048B,Bristol 048,Bristol
BS137QW,100,0,0,E00073734,Bristol 048B,Bristol 048,Bristol
BS137QX,100,0,0,E00073735,Bristol 048B,Bristol 048,Bristol
BS137QY,100,0,0,E00073735,Bristol 048B,Bristol 048,Bristol
BS137QZ,100,0,0,E00073735,Bristol 048B,Bristol 048,Bristol
BS137RH,100,0,0,E00073739,Bristol 048D,Bristol 048,Bristol
BS137RJ,100,0,0,E00073739,Bristol 048D,Bristol 048,Bristol
BS137RL,100,0,0,E00073739,Bristol 048D,Bristol 048,Bristol
BS137RN,100,0,0,E00073739,Bristol 048D,Bristol 048,Bristol
BS137RQ,100,0,0,E00073743,Bristol 048D,Bristol 048,Bristol
BS137RR,100,0,0,E00073743,Bristol 048D,Bristol 048,Bristol
BS137RS,100,0,0,E00073743,Bristol 048D,Bristol 048,Bristol
BS137RT,100,0,0,E00073743,Bristol 048D,Bristol 048,Bristol
BS137RU,100,0,0,E00073743,Bristol 048D,Bristol 048,Bristol
BS137RW,100,0,0,E00073743,Bristol 048D,Bristol 048,Bristol
BS137RX,100,0,0,E00073743,Bristol 048D,Bristol 048,Bristol
BS137RY,100,0,0,E00073743,Bristol 048D,Bristol 048,Bristol
BS137RZ,100,0,0,E00073743,Bristol 048D,Bristol 048,Bristol
BS137SA,100,0,0,E00073743,Bristol 048D,Bristol 048,Bristol
BS137SB,100,0,0,E00073719,Bristol 048D,Bristol 048,Bristol
BS137SD,100,0,0,E00073713,Bristol 048D,Bristol 048,Bristol
BS137SE,100,0,0,E00073713,Bristol 048D,Bristol 048,Bristol
BS137SF,100,0,0,E00073713,Bristol 048D,Bristol 048,Bristol
BS137SG,100,0,0,E00073745,Bristol 048A,Bristol 048,Bristol
BS137SH,100,0,0,E00073743,Bristol 048D,Bristol 048,Bristol
BS137SJ,100,0,0,E00073745,Bristol 048A,Bristol 048,Bristol
BS137SL,100,0,0,E00073744,Bristol 048A,Bristol 048,Bristol
BS137SN,100,0,0,E00073744,Bristol 048A,Bristol 048,Bristol
BS137SP,100,0,0,E00073711,Bristol 048C,Bristol 048,Bristol
BS137SQ,100,0,0,E00073744,Bristol 048A,Bristol 048,Bristol
BS137SR,0,25,25,E00073711,Bristol 048C,Bristol 048,Bristol
BS137SY,0,100,0,E00073319,Bristol 046A,Bristol 046,Bristol
BS137TA,0,100,0,E00073714,Bristol 051A,Bristol 051,Bristol
BS137TB,0,100,0,E00073714,Bristol 051A,Bristol 051,Bristol
BS137TD,0,100,0,E00073714,Bristol 051A,Bristol 051,Bristol
BS137TE,100,0,0,E00073744,Bristol 048A,Bristol 048,Bristol
BS137TJ,0,0,0,E00073742,Bristol 048B,Bristol 048,Bristol
BS137TT,0,66.7,66.7,E00073742,Bristol 048B,Bristol 048,Bristol
BS137TW,43.8,56.3,56.3,E00073744,Bristol 048A,Bristol 048,Bristol
BS137UH,100,0,0,E00073742,Bristol 048B,Bristol 048,Bristol
BS138AA,0,100,0,E00073306,Bristol 050A,Bristol 050,Bristol
BS138AB,0,100,0,E00073303,Bristol 050D,Bristol 050,Bristol
BS138AE,0,100,16.7,E00073331,Bristol 046C,Bristol 046,Bristol
BS138AJ,0,0,0,E00073322,Bristol 046C,Bristol 046,Bristol
BS138AL,0,100,0,E00073333,Bristol 046C,Bristol 046,Bristol
BS138AP,0,100,0,E00073337,Bristol 050D,Bristol 050,Bristol
BS138AT,0,100,0,E00073331,Bristol 046C,Bristol 046,Bristol
BS138AU,0,100,0,E00073331,Bristol 046C,Bristol 046,Bristol
BS138AW,0,100,0,E00073337,Bristol 050D,Bristol 050,Bristol
BS138AX,0,100,0,E00073331,Bristol 046C,Bristol 046,Bristol
BS138AY,0,100,0,E00073331,Bristol 046C,Bristol 046,Bristol
BS138AZ,0,100,0,E00073331,Bristol 046C,Bristol 046,Bristol
BS138BA,0,100,0,E00073331,Bristol 046C,Bristol 046,Bristol
BS138BB,0,100,0,E00073331,Bristol 046C,Bristol 046,Bristol
BS138BD,0,100,0,E00073334,Bristol 046D,Bristol 046,Bristol
BS138BE,0,100,0,E00073334,Bristol 046D,Bristol 046,Bristol
BS138BF,0,100,0,E00073313,Bristol 050C,Bristol 050,Bristol
BS138BG,0,100,0,E00073334,Bristol 046D,Bristol 046,Bristol
BS138BH,0,100,0,E00073333,Bristol 046C,Bristol 046,Bristol
BS138BJ,0,100,0,E00073333,Bristol 046C,Bristol 046,Bristol
BS138BL,0,100,0,E00073333,Bristol 046C,Bristol 046,Bristol
BS138BN,0,100,0,E00073333,Bristol 046C,Bristol 046,Bristol
BS138BP,0,100,0,E00073303,Bristol 050D,Bristol 050,Bristol
BS138BQ,0,100,0,E00073333,Bristol 046C,Bristol 046,Bristol
BS138BS,0,100,0,E00073331,Bristol 046C,Bristol 046,Bristol
BS138BT,0,100,0,E00073723,Bristol 051B,Bristol 051,Bristol
BS138BU,100,0,0,E00073729,Bristol 051D,Bristol 051,Bristol
BS138BW,0,100,0,E00073303,Bristol 050D,Bristol 050,Bristol
BS138BY,40,0,0,E00073333,Bristol 046C,Bristol 046,Bristol
BS138DA,0,100,0,E00073333,Bristol 046C,Bristol 046,Bristol
BS138DB,0,100,0,E00073334,Bristol 046D,Bristol 046,Bristol
BS138DD,0,100,0,E00073334,Bristol 046D,Bristol 046,Bristol
BS138DE,0,100,0,E00073334,Bristol 046D,Bristol 046,Bristol
BS138DF,0,100,0,E00073335,Bristol 050D,Bristol 050,Bristol
BS138DG,0,100,0,E00073335,Bristol 050D,Bristol 050,Bristol
BS138DH,0,100,0,E00073335,Bristol 050D,Bristol 050,Bristol
BS138DJ,0,100,0,E00073303,Bristol 050D,Bristol 050,Bristol
BS138DL,0,100,0,E00073303,Bristol 050D,Bristol 050,Bristol
BS138DN,0,100,0,E00073303,Bristol 050D,Bristol 050,Bristol
BS138DP,0,100,0,E00073303,Bristol 050D,Bristol 050,Bristol
BS138DQ,0,100,0,E00073335,Bristol 050D,Bristol 050,Bristol
BS138DR,0,100,0,E00073337,Bristol 050D,Bristol 050,Bristol
BS138DS,0,100,0,E00073302,Bristol 050D,Bristol 050,Bristol
BS138DT,0,100,0,E00073337,Bristol 050D,Bristol 050,Bristol
BS138DU,0,100,0,E00073302,Bristol 050D,Bristol 050,Bristol
BS138DW,0,100,0,E00073303,Bristol 050D,Bristol 050,Bristol
BS138DX,0,100,0,E00073337,Bristol 050D,Bristol 050,Bristol
BS138DY,0,100,0,E00073302,Bristol 050D,Bristol 050,Bristol
BS138DZ,0,100,0,E00073302,Bristol 050D,Bristol 050,Bristol
BS138EA,0,100,0,E00073302,Bristol 050D,Bristol 050,Bristol
BS138ED,100,0,0,E00073335,Bristol 050D,Bristol 050,Bristol
BS138EE,0,100,0,E00073302,Bristol 050D,Bristol 050,Bristol
BS138EF,0,100,0,E00073336,Bristol 046D,Bristol 046,Bristol
BS138EG,0,100,0,E00073302,Bristol 050D,Bristol 050,Bristol
BS138EH,0,100,0,E00073335,Bristol 050D,Bristol 050,Bristol
BS138EJ,100,0,0,E00073334,Bristol 046D,Bristol 046,Bristol
BS138EL,100,0,0,E00073719,Bristol 048D,Bristol 048,Bristol
BS138EP,0,100,0,E00073336,Bristol 046D,Bristol 046,Bristol
BS138EQ,0,100,0,E00073336,Bristol 046D,Bristol 046,Bristol
BS138ER,0,100,0,E00073301,Bristol 046D,Bristol 046,Bristol
BS138ES,0,100,0,E00073301,Bristol 046D,Bristol 046,Bristol
BS138ET,100,0,0,E00073301,Bristol 046D,Bristol 046,Bristol
BS138EX,100,0,0,E00073301,Bristol 046D,Bristol 046,Bristol
BS138HA,0,100,0,E00073307,Bristol 050A,Bristol 050,Bristol
BS138HB,0,100,0,E00073305,Bristol 050D,Bristol 050,Bristol
BS138HD,0,100,0,E00073305,Bristol 050D,Bristol 050,Bristol
BS138HE,0,100,0,E00073336,Bristol 046D,Bristol 046,Bristol
BS138HF,0,100,0,E00073305,Bristol 050D,Bristol 050,Bristol
BS138HG,0,100,0,E00073305,Bristol 050D,Bristol 050,Bristol
BS138HH,0,100,0,E00073307,Bristol 050A,Bristol 050,Bristol
BS138HJ,0,100,0,E00073307,Bristol 050A,Bristol 050,Bristol
BS138HL,0,100,0,E00073307,Bristol 050A,Bristol 050,Bristol
BS138HN,0,100,0,E00073307,Bristol 050A,Bristol 050,Bristol
BS138HP,0,100,0,E00073337,Bristol 050D,Bristol 050,Bristol
BS138HQ,0,100,0,E00073305,Bristol 050D,Bristol 050,Bristol
BS138HR,0,100,0,E00073337,Bristol 050D,Bristol 050,Bristol
BS138HS,0,100,0,E00073306,Bristol 050A,Bristol 050,Bristol
BS138HT,0,100,0,E00073306,Bristol 050A,Bristol 050,Bristol
BS138HU,0,100,0,E00073306,Bristol 050A,Bristol 050,Bristol
BS138HW,0,100,0,E00073337,Bristol 050D,Bristol 050,Bristol
BS138HX,0,100,0,E00073306,Bristol 050A,Bristol 050,Bristol
BS138HY,0,100,0,E00073306,Bristol 050A,Bristol 050,Bristol
BS138HZ,0,100,0,E00073306,Bristol 050A,Bristol 050,Bristol
BS138JA,0,100,0,E00073306,Bristol 050A,Bristol 050,Bristol
BS138JB,100,0,0,E00073313,Bristol 050C,Bristol 050,Bristol
BS138JD,0,100,0,E00073305,Bristol 050D,Bristol 050,Bristol
BS138JL,100,0,0,E00073739,Bristol 048D,Bristol 048,Bristol
BS138JP,100,0,0,E00073336,Bristol 046D,Bristol 046,Bristol
BS138JR,100,0,0,E00073336,Bristol 046D,Bristol 046,Bristol
BS138JS,100,0,0,E00073719,Bristol 048D,Bristol 048,Bristol
BS138JU,100,0,0,E00073719,Bristol 048D,Bristol 048,Bristol
BS138JW,82.4,17.6,0,E00073336,Bristol 046D,Bristol 046,Bristol
BS138JX,0,100,0,E00073336,Bristol 046D,Bristol 046,Bristol
BS138JY,0,100,0,E00073305,Bristol 050D,Bristol 050,Bristol
BS138JZ,0,100,0,E00073719,Bristol 048D,Bristol 048,Bristol
BS138LA,0,100,0,E00073719,Bristol 048D,Bristol 048,Bristol
BS138LB,0,100,0,E00073307,Bristol 050A,Bristol 050,Bristol
BS138LD,0,100,0,E00073719,Bristol 048D,Bristol 048,Bristol
BS138LE,100,0,0,E00073719,Bristol 048D,Bristol 048,Bristol
BS138LF,0,100,0,E00073719,Bristol 048D,Bristol 048,Bristol
BS138LG,0,100,0,E00073309,Bristol 050A,Bristol 050,Bristol
BS138LH,100,0,0,E00073719,Bristol 048D,Bristol 048,Bristol
BS138LP,0,100,0,E00073308,Bristol 050A,Bristol 050,Bristol
BS138LQ,100,0,0,E00073719,Bristol 048D,Bristol 048,Bristol
BS138LR,0,100,0,E00073307,Bristol 050A,Bristol 050,Bristol
BS138LS,0,100,0,E00073307,Bristol 050A,Bristol 050,Bristol
BS138LT,0,100,0,E00073309,Bristol 050A,Bristol 050,Bristol
BS138LU,0,100,0,E00073309,Bristol 050A,Bristol 050,Bristol
BS138LW,0,100,0,E00073308,Bristol 050A,Bristol 050,Bristol
BS138LX,0,100,0,E00073307,Bristol 050A,Bristol 050,Bristol
BS138LY,0,100,0,E00073310,Bristol 050A,Bristol 050,Bristol
BS138LZ,0,100,0,E00073311,Bristol 050B,Bristol 050,Bristol
BS138NA,0,100,0,E00073311,Bristol 050B,Bristol 050,Bristol
BS138NB,0,100,0,E00073311,Bristol 050B,Bristol 050,Bristol
BS138ND,0,100,0,E00073311,Bristol 050B,Bristol 050,Bristol
BS138NE,0,100,0,E00073310,Bristol 050A,Bristol 050,Bristol
BS138NF,0,100,0,E00073310,Bristol 050A,Bristol 050,Bristol
BS138NG,0,100,0,E00073308,Bristol 050A,Bristol 050,Bristol
BS138NH,2.7,97.3,0,E00073308,Bristol 050A,Bristol 050,Bristol
BS138NJ,0,100,0,E00073308,Bristol 050A,Bristol 050,Bristol
BS138NL,0,100,0,E00073308,Bristol 050A,Bristol 050,Bristol
BS138NN,0,100,0,E00073313,Bristol 050C,Bristol 050,Bristol
BS138NP,0,100,0,E00073313,Bristol 050C,Bristol 050,Bristol
BS138NQ,0,100,0,E00073308,Bristol 050A,Bristol 050,Bristol
BS138NR,0,100,0,E00073317,Bristol 050C,Bristol 050,Bristol
BS138NS,0,100,0,E00073317,Bristol 050C,Bristol 050,Bristol
BS138NT,0,100,0,E00073306,Bristol 050A,Bristol 050,Bristol
BS138NU,0,100,0,E00073317,Bristol 050C,Bristol 050,Bristol
BS138NW,0,100,0,E00073313,Bristol 050C,Bristol 050,Bristol
BS138NX,0,100,0,E00073317,Bristol 050C,Bristol 050,Bristol
BS138NY,0,100,0,E00073313,Bristol 050C,Bristol 050,Bristol
BS138NZ,0,100,0,E00073317,Bristol 050C,Bristol 050,Bristol
BS138PA,0,100,0,E00073313,Bristol 050C,Bristol 050,Bristol
BS138PF,0,100,0,E00073309,Bristol 050A,Bristol 050,Bristol
BS138PG,0,100,0,E00073723,Bristol 051B,Bristol 051,Bristol
BS138PH,0,100,0,E00073309,Bristol 050A,Bristol 050,Bristol
BS138PJ,0,100,0,E00073723,Bristol 051B,Bristol 051,Bristol
BS138PL,0,100,0,E00073309,Bristol 050A,Bristol 050,Bristol
BS138PN,0,100,0,E00073309,Bristol 050A,Bristol 050,Bristol
BS138PP,0,100,0,E00073310,Bristol 050A,Bristol 050,Bristol
BS138PQ,0,100,0,E00073309,Bristol 050A,Bristol 050,Bristol
BS138PR,0,100,0,E00073310,Bristol 050A,Bristol 050,Bristol
BS138PS,0,100,0,E00073311,Bristol 050B,Bristol 050,Bristol
BS138PT,0,100,0,E00073312,Bristol 050B,Bristol 050,Bristol
BS138PU,0,100,0,E00073312,Bristol 050B,Bristol 050,Bristol
BS138PW,0,100,0,E00073310,Bristol 050A,Bristol 050,Bristol
BS138PX,0,100,0,E00073312,Bristol 050B,Bristol 050,Bristol
BS138PY,0,100,0,E00073312,Bristol 050B,Bristol 050,Bristol
BS138PZ,0,100,0,E00073309,Bristol 050A,Bristol 050,Bristol
BS138QA,0,100,0,E00073312,Bristol 050B,Bristol 050,Bristol
BS138QB,0,100,0,E00073729,Bristol 051D,Bristol 051,Bristol
BS138QD,0,100,0,E00073729,Bristol 051D,Bristol 051,Bristol
BS138QE,0,100,0,E00073733,Bristol 051D,Bristol 051,Bristol
BS138QF,0,100,0,E00073315,Bristol 050B,Bristol 050,Bristol
BS138QG,0,100,0,E00073314,Bristol 050B,Bristol 050,Bristol
BS138QH,0,100,0,E00073314,Bristol 050B,Bristol 050,Bristol
BS138QJ,0,100,0,E00073315,Bristol 050B,Bristol 050,Bristol
BS138QL,0,100,0,E00073315,Bristol 050B,Bristol 050,Bristol
BS138QN,0,100,0,E00073314,Bristol 050B,Bristol 050,Bristol
BS138QP,0,100,0,E00073315,Bristol 050B,Bristol 050,Bristol
BS138QQ,0,100,0,E00073312,Bristol 050B,Bristol 050,Bristol
BS138QT,100,0,0,E00073314,Bristol 050B,Bristol 050,Bristol
BS138QW,0,100,0,E00073314,Bristol 050B,Bristol 050,Bristol
BS138RA,0,100,0,E00073316,Bristol 050C,Bristol 050,Bristol
BS138RB,0,100,0,E00073311,Bristol 050B,Bristol 050,Bristol
BS138RD,0,100,0,E00073311,Bristol 050B,Bristol 050,Bristol
BS138RE,0,100,0,E00073316,Bristol 050C,Bristol 050,Bristol
BS138RF,0,100,0,E00073316,Bristol 050C,Bristol 050,Bristol
BS138RG,0,100,0,E00073316,Bristol 050C,Bristol 050,Bristol
BS138RH,0,100,0,E00073316,Bristol 050C,Bristol 050,Bristol
BS138RJ,0,100,0,E00073317,Bristol 050C,Bristol 050,Bristol
BS138RL,0,100,0,E00073316,Bristol 050C,Bristol 050,Bristol
BS138RN,0,100,0,E00073316,Bristol 050C,Bristol 050,Bristol
BS138RP,0,100,0,E00073318,Bristol 050C,Bristol 050,Bristol
BS138RQ,0,100,0,E00073316,Bristol 050C,Bristol 050,Bristol
BS138RR,0,100,0,E00073318,Bristol 050C,Bristol 050,Bristol
BS138RS,0,100,0,E00073318,Bristol 050C,Bristol 050,Bristol
BS138RT,0,100,0,E00073316,Bristol 050C,Bristol 050,Bristol
BS138RU,0,100,0,E00073316,Bristol 050C,Bristol 050,Bristol
BS138RW,0,100,0,E00073317,Bristol 050C,Bristol 050,Bristol
BS138RX,0,100,0,E00073318,Bristol 050C,Bristol 050,Bristol
BS138RY,0,100,0,E00073318,Bristol 050C,Bristol 050,Bristol
BS138RZ,0,100,0,E00073304,Bristol 050B,Bristol 050,Bristol
BS138SA,0,100,0,E00073304,Bristol 050B,Bristol 050,Bristol
BS138SB,0,100,0,E00073304,Bristol 050B,Bristol 050,Bristol
BS138SD,0,100,0,E00073304,Bristol 050B,Bristol 050,Bristol
BS138SE,0,100,0,E00073315,Bristol 050B,Bristol 050,Bristol
BS138SF,0,100,0,E00073304,Bristol 050B,Bristol 050,Bristol
BS138SG,100,0,0,E00073315,Bristol 050B,Bristol 050,Bristol
BS138SH,0,100,0,E00073314,Bristol 050B,Bristol 050,Bristol
BS138SJ,100,0,0,E00073315,Bristol 050B,Bristol 050,Bristol
BS139AA,0,100,0,E00073713,Bristol 048D,Bristol 048,Bristol
BS139AB,0,100,0,E00073713,Bristol 048D,Bristol 048,Bristol
BS139AD,0,100,0,E00073723,Bristol 051B,Bristol 051,Bristol
BS139AE,0,100,0,E00073713,Bristol 048D,Bristol 048,Bristol
BS139AF,0,100,0,E00073721,Bristol 051B,Bristol 051,Bristol
BS139AG,0,100,0,E00073713,Bristol 048D,Bristol 048,Bristol
BS139AH,0,100,0,E00073745,Bristol 048A,Bristol 048,Bristol
BS139AJ,0,100,0,E00073717,Bristol 048A,Bristol 048,Bristol
BS139AL,100,0,0,E00073716,Bristol 048A,Bristol 048,Bristol
BS139AN,0,100,0,E00073745,Bristol 048A,Bristol 048,Bristol
BS139AP,100,0,0,E00073744,Bristol 048A,Bristol 048,Bristol
BS139AQ,0,100,0,E00073716,Bristol 048A,Bristol 048,Bristol
BS139AR,0,100,0,E00073733,Bristol 051D,Bristol 051,Bristol
BS139AT,0,100,0,E00073713,Bristol 048D,Bristol 048,Bristol
BS139AU,0,100,0,E00073723,Bristol 051B,Bristol 051,Bristol
BS139AX,0,100,0,E00073723,Bristol 051B,Bristol 051,Bristol
BS139AY,0,100,0,E00073729,Bristol 051D,Bristol 051,Bristol
BS139AZ,0,100,0,E00073723,Bristol 051B,Bristol 051,Bristol
BS139BA,0,100,0,E00073723,Bristol 051B,Bristol 051,Bristol
BS139BB,0,100,0,E00073723,Bristol 051B,Bristol 051,Bristol
BS139BD,0,100,0,E00073725,Bristol 051B,Bristol 051,Bristol
BS139BE,0,100,0,E00073731,Bristol 051B,Bristol 051,Bristol
BS139BG,0,100,0,E00073731,Bristol 051B,Bristol 051,Bristol
BS139BH,0,100,0,E00073725,Bristol 051B,Bristol 051,Bristol
BS139BJ,0,100,0,E00073725,Bristol 051B,Bristol 051,Bristol
BS139BN,0,100,0,E00073721,Bristol 051B,Bristol 051,Bristol
BS139BP,0,100,0,E00073721,Bristol 051B,Bristol 051,Bristol
BS139BQ,0,100,0,E00073725,Bristol 051B,Bristol 051,Bristol
BS139BS,0,100,0,E00073721,Bristol 051B,Bristol 051,Bristol
BS139BT,0,100,0,E00073721,Bristol 051B,Bristol 051,Bristol
BS139BU,0,100,0,E00073721,Bristol 051B,Bristol 051,Bristol
BS139BW,0,100,0,E00073725,Bristol 051B,Bristol 051,Bristol
BS139BX,0,100,0,E00073721,Bristol 051B,Bristol 051,Bristol
BS139DF,0,100,0,E00073729,Bristol 051D,Bristol 051,Bristol
BS139DG,0,100,0,E00073729,Bristol 051D,Bristol 051,Bristol
BS139DH,0,100,0,E00073729,Bristol 051D,Bristol 051,Bristol
BS139DJ,0,100,0,E00073729,Bristol 051D,Bristol 051,Bristol
BS139DL,0,100,0,E00073729,Bristol 051D,Bristol 051,Bristol
BS139DN,0,100,0,E00073729,Bristol 051D,Bristol 051,Bristol
BS139DP,0,100,0,E00073726,Bristol 051D,Bristol 051,Bristol
BS139DQ,0,100,0,E00073729,Bristol 051D,Bristol 051,Bristol
BS139DR,0,100,0,E00073733,Bristol 051D,Bristol 051,Bristol
BS139DS,0,100,0,E00073733,Bristol 051D,Bristol 051,Bristol
BS139DT,0,100,0,E00073710,Bristol 051D,Bristol 051,Bristol
BS139DU,0,100,0,E00073710,Bristol 051D,Bristol 051,Bristol
BS139DW,0,100,0,E00073733,Bristol 051D,Bristol 051,Bristol
BS139DX,0,100,0,E00073710,Bristol 051D,Bristol 051,Bristol
BS139DY,0,100,0,E00073710,Bristol 051D,Bristol 051,Bristol
BS139DZ,0,100,0,E00073733,Bristol 051D,Bristol 051,Bristol
BS139EA,0,100,0,E00073733,Bristol 051D,Bristol 051,Bristol
BS139EB,0,100,0,E00073726,Bristol 051D,Bristol 051,Bristol
BS139ED,0,100,0,E00073726,Bristol 051D,Bristol 051,Bristol
BS139EE,0,100,0,E00073726,Bristol 051D,Bristol 051,Bristol
BS139EF,0,100,0,E00073726,Bristol 051D,Bristol 051,Bristol
BS139EG,0,100,0,E00073726,Bristol 051D,Bristol 051,Bristol
